System-Time,NVPMODEL-POWER_MODE,CPU0-STATE,CPU0-CURR_FREQ,CPU0-CURR_LOAD,CPU1-STATE,CPU1-CURR_FREQ,CPU1-CURR_LOAD,CPU2-STATE,CPU2-CURR_FREQ,CPU2-CURR_LOAD,CPU3-STATE,CPU3-CURR_FREQ,CPU3-CURR_LOAD,CPU4-STATE,CPU4-CURR_FREQ,CPU4-CURR_LOAD,CPU5-STATE,CPU5-CURR_FREQ,CPU5-CURR_LOAD,IGPU0-CURR_FREQ,IGPU0-CURR_LOAD,EMC-CURR_FREQ,EMC-CURR_LOAD,MEM-USED_SIZE,MEM-TOTAL_SIZE,MEM-CURR_LOAD,SWAP-USED_SIZE,SWAP-TOTAL_SIZE,SWAP-CURR_LOAD,dla0-STATE,dla0-CURR_FREQ,dla1-STATE,dla1-CURR_FREQ,pva-STATE,pva-CURR_FREQ,nvdec-STATE,nvdec-CURR_FREQ,nvenc-STATE,nvenc-CURR_FREQ,nvjpg0-STATE,nvjpg0-CURR_FREQ,nvjpg1-STATE,nvjpg1-CURR_FREQ,se-STATE,se-CURR_FREQ,ape-STATE,ape-CURR_FREQ,CPU-therm-CURR_TEMP,CPU-therm-SW_THROTTLING_TEMP,CPU-therm-SW_SHUTDOWN_TEMP,CV0-therm-CURR_TEMP,CV0-therm-SW_THROTTLING_TEMP,CV0-therm-SW_SHUTDOWN_TEMP,CV1-therm-CURR_TEMP,CV1-therm-SW_THROTTLING_TEMP,CV1-therm-SW_SHUTDOWN_TEMP,CV2-therm-CURR_TEMP,CV2-therm-SW_THROTTLING_TEMP,CV2-therm-SW_SHUTDOWN_TEMP,GPU-therm-CURR_TEMP,GPU-therm-SW_THROTTLING_TEMP,GPU-therm-SW_SHUTDOWN_TEMP,SOC0-therm-CURR_TEMP,SOC0-therm-SW_THROTTLING_TEMP,SOC0-therm-SW_SHUTDOWN_TEMP,SOC1-therm-CURR_TEMP,SOC1-therm-SW_THROTTLING_TEMP,SOC1-therm-SW_SHUTDOWN_TEMP,SOC2-therm-CURR_TEMP,SOC2-therm-SW_THROTTLING_TEMP,SOC2-therm-SW_SHUTDOWN_TEMP,tj-therm-CURR_TEMP,tj-therm-SW_THROTTLING_TEMP,tj-therm-SW_SHUTDOWN_TEMP,VDD_IN-WARN_CURRENT,VDD_IN-CRIT_CURRENT,VDD_IN-IN_VOLTAGE,VDD_IN-IN_CURRENT,VDD_IN-IN_POWER,VDD_IN-AVG_POWER,VDD_CPU_GPU_CV-WARN_CURRENT,VDD_CPU_GPU_CV-CRIT_CURRENT,VDD_CPU_GPU_CV-IN_VOLTAGE,VDD_CPU_GPU_CV-IN_CURRENT,VDD_CPU_GPU_CV-IN_POWER,VDD_CPU_GPU_CV-AVG_POWER,VDD_SOC-WARN_CURRENT,VDD_SOC-CRIT_CURRENT,VDD_SOC-IN_VOLTAGE,VDD_SOC-IN_CURRENT,VDD_SOC-IN_POWER,VDD_SOC-AVG_POWER,fan1-FAN_PROFILE,fan1-FAN_GOVERNOR,fan1-FAN_CONTROL,fan1-CURR_PWM,fan1-RPM_MEASURED,DISK-USED_SIZE,DISK-TOTAL_SIZE
16:06:57,15W,True,1510.4,34,True,1510.4,19,True,1510.4,52,True,1510.4,33,True,1510.4,60,True,1510.4,39,624.75,13,2133.0,8,6680,7451,90,186,3725,5,False,-,False,-,False,-,False,-,False,-,False,-,False,-,True,307.2,False,-,48.0,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,47.7,99.0,104.5,46.0,99.0,104.5,47.0,99.0,104.5,48.3,99.0,104.5,48.3,-,-,3000,4000,5000,1296,6480,5943,32760,32760,4992,440,2196,1862,32760,32760,5000,312,1560,1509,quiet,cont,close_loop,65,1377,133032,249180
16:06:58,15W,True,1510.4,32,True,1510.4,28,True,1510.4,99,True,1510.4,41,True,1510.4,15,True,1510.4,88,612.0,0,2133.0,6,6906,7451,93,541,3725,15,False,-,False,-,False,-,False,-,False,-,False,-,False,-,True,307.2,False,-,48.3,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,47.6,99.0,104.5,45.9,99.0,104.5,47.0,99.0,104.5,48.3,99.0,104.5,48.3,-,-,3000,4000,5000,1264,6320,5943,32760,32760,5000,440,2200,1862,32760,32760,5000,304,1520,1509,quiet,cont,close_loop,65,1377,133032,249180
16:06:59,15W,True,1510.4,50,True,1510.4,57,True,1510.4,14,True,1510.4,69,True,1510.4,62,True,1510.4,41,624.75,99,2133.0,16,6750,7451,91,633,3725,17,False,-,False,-,False,-,False,-,False,-,False,-,False,-,True,307.2,False,-,48.2,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,48.8,99.0,104.5,46.2,99.0,104.5,47.0,99.0,104.5,48.3,99.0,104.5,48.8,-,-,3000,4000,4984,1832,9130,5948,32760,32760,4968,776,3855,1865,32760,32760,4984,400,1993,1509,quiet,cont,close_loop,65,1378,133032,249180
16:07:00,15W,True,1510.4,20,True,1510.4,51,True,1510.4,51,True,1510.4,20,True,1510.4,76,True,1510.4,2,624.75,98,2133.0,26,6828,7451,92,632,3725,17,False,-,False,-,False,-,False,-,False,-,False,-,False,-,True,307.2,False,-,48.2,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,48.8,99.0,104.5,46.2,99.0,104.5,47.0,99.0,104.5,48.5,99.0,104.5,48.8,-,-,3000,4000,4976,1968,9792,5953,32760,32760,4968,856,4292,1868,32760,32760,4976,424,2109,1510,quiet,cont,close_loop,65,1378,133032,249180
16:07:01,15W,True,1510.4,36,True,1510.4,8,True,1510.4,50,True,1510.4,26,True,1510.4,81,True,1510.4,16,624.75,99,2133.0,31,6750,7451,91,632,3725,17,False,-,False,-,False,-,False,-,False,-,False,-,False,-,True,307.2,False,-,48.3,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,49.3,99.0,104.5,46.4,99.0,104.5,47.2,99.0,104.5,48.7,99.0,104.5,49.3,-,-,3000,4000,4976,2048,10190,5958,32760,32760,4960,904,4523,1871,32760,32760,4976,440,2189,1511,quiet,cont,close_loop,65,1379,133032,249180
16:07:02,15W,True,1510.4,21,True,1510.4,8,True,1510.4,7,True,1510.4,90,True,1510.4,70,True,1510.4,14,624.75,99,2133.0,36,6761,7451,91,632,3725,17,False,-,False,-,False,-,False,-,False,-,False,-,False,-,True,307.2,False,-,48.6,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,49.3,99.0,104.5,46.4,99.0,104.5,47.1,99.0,104.5,48.8,99.0,104.5,49.3,-,-,3000,4000,4976,2112,10509,5964,32760,32760,4960,944,4682,1875,32760,32760,4968,456,2265,1512,quiet,cont,close_loop,65,1378,133032,249180
16:07:03,15W,True,1510.4,48,True,1510.4,44,True,1510.4,5,True,1510.4,5,True,1510.4,17,True,1510.4,78,624.75,70,2133.0,36,6790,7451,91,632,3725,17,False,-,False,-,False,-,False,-,False,-,False,-,False,-,True,307.2,False,-,48.4,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,49.2,99.0,104.5,46.4,99.0,104.5,47.3,99.0,104.5,48.9,99.0,104.5,49.2,-,-,3000,4000,4976,2016,10031,5970,32760,32760,4968,880,4371,1879,32760,32760,4976,432,2149,1513,quiet,cont,close_loop,65,1378,133032,249180
16:07:04,15W,True,1510.4,82,True,1510.4,14,True,1510.4,3,True,1510.4,8,True,1510.4,56,True,1510.4,24,624.75,99,2133.0,36,6790,7451,91,632,3725,17,False,-,False,-,False,-,False,-,False,-,False,-,False,-,True,307.2,False,-,48.8,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,49.5,99.0,104.5,46.5,99.0,104.5,47.5,99.0,104.5,49.0,99.0,104.5,49.5,-,-,3000,4000,4976,2048,10190,5975,32760,32760,4960,912,4523,1882,32760,32760,4976,440,2189,1514,quiet,cont,close_loop,65,1378,133032,249180
16:07:05,15W,True,1510.4,7,True,1510.4,12,True,1510.4,14,True,1510.4,82,True,1510.4,75,True,1510.4,0,624.75,99,2133.0,38,6791,7451,91,632,3725,17,False,-,False,-,False,-,False,-,False,-,False,-,False,-,True,307.2,False,-,48.8,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,49.7,99.0,104.5,46.8,99.0,104.5,47.3,99.0,104.5,49.0,99.0,104.5,49.5,-,-,3000,4000,4968,2152,10730,5982,32760,32760,4960,968,4801,1886,32760,32760,4968,456,2265,1515,quiet,cont,close_loop,65,1378,133032,249180
16:07:06,15W,True,1510.4,9,True,1510.4,74,True,1510.4,12,True,1510.4,6,True,1510.4,77,True,1510.4,0,624.75,99,2133.0,37,6789,7451,91,632,3725,17,False,-,False,-,False,-,False,-,False,-,False,-,False,-,True,307.2,False,-,48.8,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,49.6,99.0,104.5,46.8,99.0,104.5,47.5,99.0,104.5,49.1,99.0,104.5,49.6,-,-,3000,4000,4976,2056,10230,5987,32760,32760,4960,920,4563,1890,32760,32760,4976,440,2189,1516,quiet,cont,close_loop,65,1380,133032,249180
