System-Time,NVPMODEL-POWER_MODE,CPU0-STATE,CPU0-CURR_FREQ,CPU0-CURR_LOAD,CPU1-STATE,CPU1-CURR_FREQ,CPU1-CURR_LOAD,CPU2-STATE,CPU2-CURR_FREQ,CPU2-CURR_LOAD,CPU3-STATE,CPU3-CURR_FREQ,CPU3-CURR_LOAD,CPU4-STATE,CPU4-CURR_FREQ,CPU4-CURR_LOAD,CPU5-STATE,CPU5-CURR_FREQ,CPU5-CURR_LOAD,IGPU0-CURR_FREQ,IGPU0-CURR_LOAD,EMC-CURR_FREQ,EMC-CURR_LOAD,MEM-USED_SIZE,MEM-TOTAL_SIZE,MEM-CURR_LOAD,SWAP-USED_SIZE,SWAP-TOTAL_SIZE,SWAP-CURR_LOAD,dla0-STATE,dla0-CURR_FREQ,dla1-STATE,dla1-CURR_FREQ,pva-STATE,pva-CURR_FREQ,nvdec-STATE,nvdec-CURR_FREQ,nvenc-STATE,nvenc-CURR_FREQ,nvjpg0-STATE,nvjpg0-CURR_FREQ,nvjpg1-STATE,nvjpg1-CURR_FREQ,se-STATE,se-CURR_FREQ,ape-STATE,ape-CURR_FREQ,CPU-therm-CURR_TEMP,CPU-therm-SW_THROTTLING_TEMP,CPU-therm-SW_SHUTDOWN_TEMP,CV0-therm-CURR_TEMP,CV0-therm-SW_THROTTLING_TEMP,CV0-therm-SW_SHUTDOWN_TEMP,CV1-therm-CURR_TEMP,CV1-therm-SW_THROTTLING_TEMP,CV1-therm-SW_SHUTDOWN_TEMP,CV2-therm-CURR_TEMP,CV2-therm-SW_THROTTLING_TEMP,CV2-therm-SW_SHUTDOWN_TEMP,GPU-therm-CURR_TEMP,GPU-therm-SW_THROTTLING_TEMP,GPU-therm-SW_SHUTDOWN_TEMP,SOC0-therm-CURR_TEMP,SOC0-therm-SW_THROTTLING_TEMP,SOC0-therm-SW_SHUTDOWN_TEMP,SOC1-therm-CURR_TEMP,SOC1-therm-SW_THROTTLING_TEMP,SOC1-therm-SW_SHUTDOWN_TEMP,SOC2-therm-CURR_TEMP,SOC2-therm-SW_THROTTLING_TEMP,SOC2-therm-SW_SHUTDOWN_TEMP,tj-therm-CURR_TEMP,tj-therm-SW_THROTTLING_TEMP,tj-therm-SW_SHUTDOWN_TEMP,VDD_IN-WARN_CURRENT,VDD_IN-CRIT_CURRENT,VDD_IN-IN_VOLTAGE,VDD_IN-IN_CURRENT,VDD_IN-IN_POWER,VDD_IN-AVG_POWER,VDD_CPU_GPU_CV-WARN_CURRENT,VDD_CPU_GPU_CV-CRIT_CURRENT,VDD_CPU_GPU_CV-IN_VOLTAGE,VDD_CPU_GPU_CV-IN_CURRENT,VDD_CPU_GPU_CV-IN_POWER,VDD_CPU_GPU_CV-AVG_POWER,VDD_SOC-WARN_CURRENT,VDD_SOC-CRIT_CURRENT,VDD_SOC-IN_VOLTAGE,VDD_SOC-IN_CURRENT,VDD_SOC-IN_POWER,VDD_SOC-AVG_POWER,fan1-FAN_PROFILE,fan1-FAN_GOVERNOR,fan1-FAN_CONTROL,fan1-CURR_PWM,fan1-RPM_MEASURED,DISK-USED_SIZE,DISK-TOTAL_SIZE
23:00:21,15W,True,1510.4,33,True,1510.4,28,True,1510.4,30,True,1510.4,53,True,1510.4,40,True,1510.4,12,624.75,83,2133.0,16,6785,7451,91,2996,3725,80,False,-,False,-,False,-,False,-,False,-,False,-,False,-,True,307.2,True,200.0,46.8,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,47.2,99.0,104.5,44.8,99.0,104.5,45.8,99.0,104.5,47.2,99.0,104.5,47.2,-,-,2992,3992,4984,1672,8333,3598,32760,32760,4976,712,3542,659,32760,32760,4992,360,1797,1103,quiet,cont,close_loop,58,1160,133060,249180
23:00:22,15W,True,1510.4,30,True,1510.4,41,True,1510.4,40,True,1510.4,45,True,1510.4,27,True,1510.4,18,624.75,83,2133.0,16,6784,7451,91,2996,3725,80,False,-,False,-,False,-,False,-,False,-,False,-,False,-,True,307.2,True,200.0,46.8,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,47.1,99.0,104.5,45.0,99.0,104.5,45.7,99.0,104.5,47.2,99.0,104.5,47.5,-,-,2992,3992,4992,1640,8186,3598,32760,32760,4976,704,3503,659,32760,32760,4992,360,1797,1103,quiet,cont,close_loop,58,1161,133060,249180
23:00:23,15W,True,1510.4,36,True,1510.4,33,True,1510.4,28,True,1510.4,63,True,1510.4,40,True,1510.4,27,624.75,49,2133.0,16,6848,7451,92,2916,3725,78,False,-,False,-,False,-,False,-,False,-,False,-,False,-,True,307.2,True,200.0,46.8,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,47.4,99.0,104.5,45.0,99.0,104.5,45.7,99.0,104.5,47.3,99.0,104.5,47.4,-,-,2992,3992,4992,1656,8266,3598,32760,32760,4976,704,3503,659,32760,32760,4992,360,1797,1103,quiet,cont,close_loop,58,1160,133060,249180
23:00:24,15W,True,1510.4,57,True,1510.4,56,True,1510.4,58,True,1510.4,61,True,1510.4,63,True,1510.4,49,624.75,84,2133.0,17,6891,7451,92,2854,3725,77,False,-,False,-,False,-,False,-,False,-,False,-,False,-,True,307.2,True,200.0,47.0,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,47.5,99.0,104.5,45.2,99.0,104.5,45.8,99.0,104.5,47.3,99.0,104.5,47.5,-,-,2992,3992,4984,1776,8851,3598,32760,32760,4976,800,3980,659,32760,32760,4984,368,1834,1103,quiet,cont,close_loop,58,1160,133060,249180
23:00:25,15W,True,1510.4,42,True,1510.4,43,True,1510.4,46,True,1510.4,73,True,1510.4,59,True,1510.4,36,624.75,96,2133.0,18,6896,7451,93,2826,3725,76,False,-,False,-,False,-,False,-,False,-,False,-,False,-,True,307.2,True,200.0,47.3,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,47.3,99.0,104.5,45.1,99.0,104.5,45.8,99.0,104.5,47.4,99.0,104.5,47.4,-,-,2992,3992,4984,1768,8811,3598,32760,32760,4976,776,3861,659,32760,32760,4984,368,1834,1103,quiet,cont,close_loop,58,1160,133060,249180
23:00:26,15W,True,1510.4,51,True,1510.4,58,True,1510.4,40,True,1510.4,47,True,1510.4,33,True,1510.4,66,624.75,98,2133.0,18,6917,7451,93,2774,3725,74,False,-,False,-,False,-,False,-,False,-,False,-,False,-,True,307.2,True,200.0,47.1,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,47.6,99.0,104.5,45.2,99.0,104.5,45.9,99.0,104.5,47.7,99.0,104.5,47.7,-,-,2992,3992,4984,1736,8652,3599,32760,32760,4976,768,3821,659,32760,32760,4984,368,1834,1103,quiet,cont,close_loop,58,1160,133060,249180
23:00:27,15W,True,1510.4,62,True,1510.4,19,True,1510.4,27,True,1510.4,17,True,960.0,8,True,960.0,21,624.75,85,2133.0,16,6918,7451,93,2774,3725,74,False,-,False,-,False,-,False,-,False,-,False,-,False,-,True,307.2,True,200.0,47.1,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,47.6,99.0,104.5,45.2,99.0,104.5,46.1,99.0,104.5,47.7,99.0,104.5,47.7,-,-,2992,3992,4992,1624,8107,3599,32760,32760,4984,680,3389,659,32760,32760,4992,352,1757,1103,quiet,cont,close_loop,58,1160,133060,249180
23:00:28,15W,True,1510.4,42,True,1510.4,32,True,1510.4,30,True,1510.4,30,True,729.6,23,True,729.6,13,624.75,84,2133.0,16,6921,7451,93,2773,3725,74,False,-,False,-,False,-,False,-,False,-,False,-,False,-,True,307.2,True,200.0,47.2,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,47.6,99.0,104.5,45.3,99.0,104.5,46.2,99.0,104.5,47.6,99.0,104.5,47.6,-,-,2992,3992,4992,1600,7987,3599,32760,32760,4984,664,3309,659,32760,32760,4992,352,1757,1103,quiet,cont,close_loop,58,1160,133060,249180
23:00:29,15W,True,1510.4,24,True,1510.4,47,True,1510.4,29,True,1510.4,21,True,729.6,16,True,729.6,12,624.75,85,2133.0,16,6922,7451,93,2773,3725,74,False,-,False,-,False,-,False,-,False,-,False,-,False,-,True,307.2,True,200.0,47.1,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,47.8,99.0,104.5,45.4,99.0,104.5,46.1,99.0,104.5,47.6,99.0,104.5,47.6,-,-,2992,3992,4992,1600,8027,3599,32760,32760,4984,680,3389,659,32760,32760,4992,352,1757,1103,quiet,cont,close_loop,58,1160,133060,249180
23:00:30,15W,True,1510.4,37,True,1510.4,28,True,1510.4,34,True,1510.4,30,True,729.6,8,True,729.6,11,624.75,93,2133.0,16,6923,7451,93,2773,3725,74,False,-,False,-,False,-,False,-,False,-,False,-,False,-,True,307.2,True,200.0,47.1,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,47.7,99.0,104.5,45.4,99.0,104.5,46.1,99.0,104.5,47.7,99.0,104.5,47.9,-,-,2992,3992,4992,1616,8067,3599,32760,32760,4984,688,3423,659,32760,32760,4992,352,1757,1103,quiet,cont,close_loop,58,1159,133060,249180
23:00:31,15W,True,1510.4,48,True,1510.4,25,True,1510.4,34,True,1510.4,27,True,1510.4,11,True,1510.4,9,624.75,93,2133.0,16,6924,7451,93,2773,3725,74,False,-,False,-,False,-,False,-,False,-,False,-,False,-,True,307.2,True,200.0,47.2,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,48.0,99.0,104.5,45.5,99.0,104.5,46.2,99.0,104.5,47.7,99.0,104.5,47.7,-,-,2992,3992,4992,1600,7987,3599,32760,32760,4984,672,3349,659,32760,32760,4992,352,1757,1103,quiet,cont,close_loop,58,1159,133060,249180
23:00:32,15W,True,1510.4,18,True,1510.4,18,True,1510.4,22,True,1510.4,61,True,729.6,15,True,729.6,12,624.75,98,2133.0,16,6925,7451,93,2773,3725,74,False,-,False,-,False,-,False,-,False,-,False,-,False,-,True,307.2,True,200.0,47.2,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,47.8,99.0,104.5,45.4,99.0,104.5,46.1,99.0,104.5,47.7,99.0,104.5,48.1,-,-,2992,3992,4992,1624,8107,3599,32760,32760,4984,688,3428,659,32760,32760,4992,352,1757,1103,quiet,cont,close_loop,66,1359,133060,249180
23:00:33,15W,True,1510.4,17,True,1510.4,13,True,1510.4,52,True,1510.4,41,True,729.6,15,True,729.6,11,624.75,96,2133.0,16,6927,7451,93,2773,3725,74,False,-,False,-,False,-,False,-,False,-,False,-,False,-,True,307.2,True,200.0,47.6,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,48.3,99.0,104.5,45.5,99.0,104.5,46.1,99.0,104.5,47.9,99.0,104.5,48.3,-,-,2992,3992,4992,1624,8107,3599,32760,32760,4976,696,3463,659,32760,32760,4992,352,1757,1103,quiet,cont,close_loop,66,1364,133060,249180
23:00:34,15W,True,1510.4,24,True,1510.4,32,True,1510.4,14,True,1510.4,44,True,729.6,16,True,729.6,10,624.75,98,2133.0,16,6928,7451,93,2773,3725,74,False,-,False,-,False,-,False,-,False,-,False,-,False,-,True,307.2,True,200.0,47.4,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,47.8,99.0,104.5,45.5,99.0,104.5,46.5,99.0,104.5,47.8,99.0,104.5,47.8,-,-,2992,3992,4992,1616,8067,3599,32760,32760,4984,688,3428,659,32760,32760,4992,352,1757,1103,quiet,cont,close_loop,60,1216,133060,249180
23:00:35,15W,True,1510.4,29,True,1510.4,24,True,1510.4,54,True,1510.4,22,True,729.6,10,True,729.6,8,624.75,93,2133.0,16,6928,7451,93,2773,3725,74,False,-,False,-,False,-,False,-,False,-,False,-,False,-,True,307.2,True,200.0,47.3,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,47.8,99.0,104.5,45.7,99.0,104.5,46.4,99.0,104.5,47.9,99.0,104.5,47.8,-,-,2992,3992,4992,1584,7907,3599,32760,32760,4984,664,3349,659,32760,32760,4992,352,1757,1103,quiet,cont,close_loop,60,1211,133060,249180
23:00:36,15W,True,1510.4,18,True,1510.4,23,True,1510.4,41,True,1510.4,44,True,729.6,7,True,729.6,8,624.75,89,2133.0,16,6928,7451,93,2773,3725,74,False,-,False,-,False,-,False,-,False,-,False,-,False,-,True,307.2,True,200.0,47.4,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,47.9,99.0,104.5,45.7,99.0,104.5,46.3,99.0,104.5,47.9,99.0,104.5,48.0,-,-,2992,3992,4992,1624,8107,3599,32760,32760,4984,696,3428,659,32760,32760,4992,352,1757,1103,quiet,cont,close_loop,60,1212,133060,249180
