System-Time,NVPMODEL-POWER_MODE,CPU0-STATE,CPU0-CURR_FREQ,CPU0-CURR_LOAD,CPU1-STATE,CPU1-CURR_FREQ,CPU1-CURR_LOAD,CPU2-STATE,CPU2-CURR_FREQ,CPU2-CURR_LOAD,CPU3-STATE,CPU3-CURR_FREQ,CPU3-CURR_LOAD,CPU4-STATE,CPU4-CURR_FREQ,CPU4-CURR_LOAD,CPU5-STATE,CPU5-CURR_FREQ,CPU5-CURR_LOAD,IGPU0-CURR_FREQ,IGPU0-CURR_LOAD,EMC-CURR_FREQ,EMC-CURR_LOAD,MEM-USED_SIZE,MEM-TOTAL_SIZE,MEM-CURR_LOAD,SWAP-USED_SIZE,SWAP-TOTAL_SIZE,SWAP-CURR_LOAD,dla0-STATE,dla0-CURR_FREQ,dla1-STATE,dla1-CURR_FREQ,pva-STATE,pva-CURR_FREQ,nvdec-STATE,nvdec-CURR_FREQ,nvenc-STATE,nvenc-CURR_FREQ,nvjpg0-STATE,nvjpg0-CURR_FREQ,nvjpg1-STATE,nvjpg1-CURR_FREQ,se-STATE,se-CURR_FREQ,ape-STATE,ape-CURR_FREQ,CPU-therm-CURR_TEMP,CPU-therm-SW_THROTTLING_TEMP,CPU-therm-SW_SHUTDOWN_TEMP,CV0-therm-CURR_TEMP,CV0-therm-SW_THROTTLING_TEMP,CV0-therm-SW_SHUTDOWN_TEMP,CV1-therm-CURR_TEMP,CV1-therm-SW_THROTTLING_TEMP,CV1-therm-SW_SHUTDOWN_TEMP,CV2-therm-CURR_TEMP,CV2-therm-SW_THROTTLING_TEMP,CV2-therm-SW_SHUTDOWN_TEMP,GPU-therm-CURR_TEMP,GPU-therm-SW_THROTTLING_TEMP,GPU-therm-SW_SHUTDOWN_TEMP,SOC0-therm-CURR_TEMP,SOC0-therm-SW_THROTTLING_TEMP,SOC0-therm-SW_SHUTDOWN_TEMP,SOC1-therm-CURR_TEMP,SOC1-therm-SW_THROTTLING_TEMP,SOC1-therm-SW_SHUTDOWN_TEMP,SOC2-therm-CURR_TEMP,SOC2-therm-SW_THROTTLING_TEMP,SOC2-therm-SW_SHUTDOWN_TEMP,tj-therm-CURR_TEMP,tj-therm-SW_THROTTLING_TEMP,tj-therm-SW_SHUTDOWN_TEMP,VDD_IN-WARN_CURRENT,VDD_IN-CRIT_CURRENT,VDD_IN-IN_VOLTAGE,VDD_IN-IN_CURRENT,VDD_IN-IN_POWER,VDD_IN-AVG_POWER,VDD_CPU_GPU_CV-WARN_CURRENT,VDD_CPU_GPU_CV-CRIT_CURRENT,VDD_CPU_GPU_CV-IN_VOLTAGE,VDD_CPU_GPU_CV-IN_CURRENT,VDD_CPU_GPU_CV-IN_POWER,VDD_CPU_GPU_CV-AVG_POWER,VDD_SOC-WARN_CURRENT,VDD_SOC-CRIT_CURRENT,VDD_SOC-IN_VOLTAGE,VDD_SOC-IN_CURRENT,VDD_SOC-IN_POWER,VDD_SOC-AVG_POWER,fan1-FAN_PROFILE,fan1-FAN_GOVERNOR,fan1-FAN_CONTROL,fan1-CURR_PWM,fan1-RPM_MEASURED,DISK-USED_SIZE,DISK-TOTAL_SIZE
22:08:12,15W,True,1510.4,10,True,1510.4,23,True,1510.4,18,True,1510.4,6,True,729.6,9,True,729.6,9,624.75,99,2133.0,32,5271,7451,71,1,3725,0,False,-,False,-,False,-,False,-,False,-,False,-,False,-,True,307.2,False,-,44.4,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,45.4,99.0,104.5,42.8,99.0,104.5,43.4,99.0,104.5,45.0,99.0,104.5,45.4,-,-,3000,4000,4976,2048,10190,3822,32760,32760,4968,840,4173,610,32760,32760,4976,472,2348,1118,quiet,cont,close_loop,51,975,133036,249180
22:08:13,15W,True,1510.4,20,True,1510.4,6,True,1510.4,11,True,1510.4,14,True,729.6,7,True,729.6,6,624.75,53,2133.0,39,5293,7451,71,1,3725,0,False,-,False,-,False,-,False,-,False,-,False,-,False,-,True,307.2,False,-,44.5,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,45.3,99.0,104.5,42.9,99.0,104.5,43.6,99.0,104.5,45.2,99.0,104.5,45.3,-,-,3000,4000,4976,2064,10270,3839,32760,32760,4968,840,4173,619,32760,32760,4976,472,2348,1122,quiet,cont,close_loop,51,975,133036,249180
22:08:14,15W,True,1510.4,14,True,1510.4,14,True,1510.4,15,True,1510.4,14,True,729.6,8,True,729.6,4,624.75,99,2133.0,41,5294,7451,71,1,3725,0,False,-,False,-,False,-,False,-,False,-,False,-,False,-,True,307.2,False,-,44.8,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,45.9,99.0,104.5,43.0,99.0,104.5,43.6,99.0,104.5,45.3,99.0,104.5,45.9,-,-,3000,4000,4976,2032,10111,3855,32760,32760,4968,816,4053,628,32760,32760,4976,472,2348,1125,quiet,cont,close_loop,51,975,133036,249180
22:08:15,15W,True,1510.4,11,True,1510.4,18,True,1510.4,8,True,1510.4,17,True,729.6,9,True,729.6,1,624.75,99,2133.0,44,5294,7451,71,1,3725,0,False,-,False,-,False,-,False,-,False,-,False,-,False,-,True,307.2,False,-,44.8,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,45.8,99.0,104.5,43.1,99.0,104.5,43.9,99.0,104.5,45.5,99.0,104.5,45.8,-,-,3000,4000,4976,2096,10429,3872,32760,32760,4968,848,4212,638,32760,32760,4976,480,2388,1128,quiet,cont,close_loop,51,975,133036,249180
22:08:16,15W,True,1510.4,9,True,1510.4,5,True,1510.4,14,True,1510.4,21,True,729.6,8,True,729.6,7,624.75,99,2133.0,45,5294,7451,71,1,3725,0,False,-,False,-,False,-,False,-,False,-,False,-,False,-,True,307.2,False,-,45.1,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,46.1,99.0,104.5,43.2,99.0,104.5,44.0,99.0,104.5,45.6,99.0,104.5,46.1,-,-,3000,4000,4976,2088,10389,3889,32760,32760,4968,848,4212,647,32760,32760,4976,480,2388,1131,quiet,cont,close_loop,51,975,133036,249180
22:08:17,15W,True,1510.4,14,True,1036.8,8,True,1036.8,4,True,1036.8,8,True,729.6,10,True,729.6,10,624.75,99,2133.0,46,5294,7451,71,1,3725,0,False,-,False,-,False,-,False,-,False,-,False,-,False,-,True,307.2,False,-,45.3,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,45.9,99.0,104.5,43.5,99.0,104.5,44.0,99.0,104.5,45.8,99.0,104.5,45.9,-,-,3000,4000,4976,2056,10230,3906,32760,32760,4968,840,4173,656,32760,32760,4976,480,2388,1135,quiet,cont,close_loop,51,975,133036,249180
22:08:18,15W,True,1510.4,5,True,1510.4,8,True,1510.4,5,True,1497.6,14,True,729.6,13,True,729.6,5,624.75,99,2133.0,47,5294,7451,71,1,3725,0,False,-,False,-,False,-,False,-,False,-,False,-,False,-,True,307.2,False,-,45.2,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,46.4,99.0,104.5,43.5,99.0,104.5,44.1,99.0,104.5,45.9,99.0,104.5,46.4,-,-,3000,4000,4976,2120,10509,3923,32760,32760,4960,864,4285,666,32760,32760,4976,488,2428,1138,quiet,cont,close_loop,51,976,133036,249180
22:08:19,15W,True,1510.4,9,True,1510.4,11,True,1510.4,14,True,1510.4,9,True,729.6,4,True,729.6,1,624.75,99,2133.0,48,5294,7451,71,1,3725,0,False,-,False,-,False,-,False,-,False,-,False,-,False,-,True,307.2,False,-,45.3,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,46.8,99.0,104.5,43.6,99.0,104.5,44.2,99.0,104.5,46.0,99.0,104.5,46.8,-,-,3000,4000,4976,2128,10588,3940,32760,32760,4960,864,4285,675,32760,32760,4976,496,2468,1142,quiet,cont,close_loop,51,975,133036,249180
22:08:20,15W,True,1510.4,14,True,1510.4,13,True,1510.4,4,True,1510.4,12,True,729.6,0,True,729.6,3,624.75,99,2133.0,47,5294,7451,71,1,3725,0,False,-,False,-,False,-,False,-,False,-,False,-,False,-,True,307.2,False,-,45.5,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,46.7,99.0,104.5,43.7,99.0,104.5,44.3,99.0,104.5,46.0,99.0,104.5,46.7,-,-,3000,4000,4976,2104,10509,3957,32760,32760,4960,856,4206,684,32760,32760,4976,496,2468,1145,quiet,cont,close_loop,59,1176,133036,249180
22:08:21,15W,True,1510.4,8,True,1510.4,6,True,1510.4,6,True,1510.4,15,True,729.6,13,True,729.6,4,624.75,99,2133.0,47,5295,7451,71,1,3725,0,False,-,False,-,False,-,False,-,False,-,False,-,False,-,True,307.2,False,-,45.8,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,47.1,99.0,104.5,43.8,99.0,104.5,44.4,99.0,104.5,46.1,99.0,104.5,47.1,-,-,3000,4000,4976,2128,10588,3975,32760,32760,4960,864,4285,693,32760,32760,4976,488,2428,1148,quiet,cont,close_loop,59,1183,133036,249180
