System-Time,NVPMODEL-POWER_MODE,CPU0-STATE,CPU0-CURR_FREQ,CPU0-CURR_LOAD,CPU1-STATE,CPU1-CURR_FREQ,CPU1-CURR_LOAD,CPU2-STATE,CPU2-CURR_FREQ,CPU2-CURR_LOAD,CPU3-STATE,CPU3-CURR_FREQ,CPU3-CURR_LOAD,CPU4-STATE,CPU4-CURR_FREQ,CPU4-CURR_LOAD,CPU5-STATE,CPU5-CURR_FREQ,CPU5-CURR_LOAD,IGPU0-CURR_FREQ,IGPU0-CURR_LOAD,EMC-CURR_FREQ,EMC-CURR_LOAD,MEM-USED_SIZE,MEM-TOTAL_SIZE,MEM-CURR_LOAD,SWAP-USED_SIZE,SWAP-TOTAL_SIZE,SWAP-CURR_LOAD,dla0-STATE,dla0-CURR_FREQ,dla1-STATE,dla1-CURR_FREQ,pva-STATE,pva-CURR_FREQ,nvdec-STATE,nvdec-CURR_FREQ,nvenc-STATE,nvenc-CURR_FREQ,nvjpg0-STATE,nvjpg0-CURR_FREQ,nvjpg1-STATE,nvjpg1-CURR_FREQ,se-STATE,se-CURR_FREQ,ape-STATE,ape-CURR_FREQ,CPU-therm-CURR_TEMP,CPU-therm-SW_THROTTLING_TEMP,CPU-therm-SW_SHUTDOWN_TEMP,CV0-therm-CURR_TEMP,CV0-therm-SW_THROTTLING_TEMP,CV0-therm-SW_SHUTDOWN_TEMP,CV1-therm-CURR_TEMP,CV1-therm-SW_THROTTLING_TEMP,CV1-therm-SW_SHUTDOWN_TEMP,CV2-therm-CURR_TEMP,CV2-therm-SW_THROTTLING_TEMP,CV2-therm-SW_SHUTDOWN_TEMP,GPU-therm-CURR_TEMP,GPU-therm-SW_THROTTLING_TEMP,GPU-therm-SW_SHUTDOWN_TEMP,SOC0-therm-CURR_TEMP,SOC0-therm-SW_THROTTLING_TEMP,SOC0-therm-SW_SHUTDOWN_TEMP,SOC1-therm-CURR_TEMP,SOC1-therm-SW_THROTTLING_TEMP,SOC1-therm-SW_SHUTDOWN_TEMP,SOC2-therm-CURR_TEMP,SOC2-therm-SW_THROTTLING_TEMP,SOC2-therm-SW_SHUTDOWN_TEMP,tj-therm-CURR_TEMP,tj-therm-SW_THROTTLING_TEMP,tj-therm-SW_SHUTDOWN_TEMP,VDD_IN-WARN_CURRENT,VDD_IN-CRIT_CURRENT,VDD_IN-IN_VOLTAGE,VDD_IN-IN_CURRENT,VDD_IN-IN_POWER,VDD_IN-AVG_POWER,VDD_CPU_GPU_CV-WARN_CURRENT,VDD_CPU_GPU_CV-CRIT_CURRENT,VDD_CPU_GPU_CV-IN_VOLTAGE,VDD_CPU_GPU_CV-IN_CURRENT,VDD_CPU_GPU_CV-IN_POWER,VDD_CPU_GPU_CV-AVG_POWER,VDD_SOC-WARN_CURRENT,VDD_SOC-CRIT_CURRENT,VDD_SOC-IN_VOLTAGE,VDD_SOC-IN_CURRENT,VDD_SOC-IN_POWER,VDD_SOC-AVG_POWER,fan1-FAN_PROFILE,fan1-FAN_GOVERNOR,fan1-FAN_CONTROL,fan1-CURR_PWM,fan1-RPM_MEASURED,DISK-USED_SIZE,DISK-TOTAL_SIZE
16:00:10,15W,True,1510.4,15,True,1510.4,18,True,1510.4,15,True,1510.4,22,True,1497.6,9,True,1497.6,10,624.75,98,2133.0,25,4294,7451,58,1,3725,0,False,-,False,-,False,-,False,-,False,-,False,-,False,-,True,307.2,False,-,45.5,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,46.4,99.0,104.5,43.9,99.0,104.5,44.6,99.0,104.5,46.2,99.0,104.5,46.4,-,-,3000,4000,4984,1880,9369,5107,32760,32760,4968,784,3894,1370,32760,32760,4984,432,2153,1346,quiet,cont,close_loop,56,1115,133032,249180
16:00:11,15W,True,1510.4,18,True,729.6,14,True,729.6,10,True,729.6,22,True,729.6,1,True,729.6,7,624.75,99,2133.0,31,4296,7451,58,1,3725,0,False,-,False,-,False,-,False,-,False,-,False,-,False,-,True,307.2,False,-,45.8,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,46.5,99.0,104.5,44.1,99.0,104.5,44.7,99.0,104.5,46.4,99.0,104.5,46.5,-,-,3000,4000,4984,1912,9529,5120,32760,32760,4968,784,3894,1377,32760,32760,4976,440,2189,1349,quiet,cont,close_loop,56,1156,133032,249180
16:00:12,15W,True,1510.4,10,True,1510.4,12,True,1510.4,15,True,1510.4,17,True,729.6,4,True,729.6,7,624.75,98,2133.0,34,4297,7451,58,1,3725,0,False,-,False,-,False,-,False,-,False,-,False,-,False,-,True,307.2,False,-,46.0,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,46.8,99.0,104.5,44.1,99.0,104.5,45.0,99.0,104.5,46.4,99.0,104.5,46.8,-,-,3000,4000,4984,1888,9409,5133,32760,32760,4968,760,3775,1384,32760,32760,4984,440,2192,1351,quiet,cont,close_loop,56,1156,133032,249180
16:00:13,15W,True,1510.4,10,True,1510.4,21,True,1510.4,14,True,1510.4,7,True,729.6,5,True,729.6,2,624.75,99,2133.0,35,4297,7451,58,1,3725,0,False,-,False,-,False,-,False,-,False,-,False,-,False,-,True,307.2,False,-,46.0,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,46.9,99.0,104.5,44.3,99.0,104.5,45.1,99.0,104.5,46.5,99.0,104.5,46.8,-,-,3000,4000,4984,1896,9449,5145,32760,32760,4968,768,3815,1391,32760,32760,4984,440,2192,1354,quiet,cont,close_loop,56,1157,133032,249180
16:00:14,15W,True,1510.4,16,True,1510.4,5,True,1510.4,16,True,1510.4,15,True,729.6,0,True,729.6,4,624.75,98,2133.0,35,4297,7451,58,1,3725,0,False,-,False,-,False,-,False,-,False,-,False,-,False,-,True,307.2,False,-,46.1,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,46.8,99.0,104.5,44.3,99.0,104.5,45.2,99.0,104.5,46.6,99.0,104.5,46.8,-,-,3000,4000,4976,1904,9474,5158,32760,32760,4968,776,3855,1398,32760,32760,4976,440,2189,1356,quiet,cont,close_loop,56,1156,133032,249180
16:00:15,15W,True,1510.4,19,True,1510.4,12,True,883.2,27,True,883.2,7,True,729.6,3,True,729.6,1,624.75,98,2133.0,35,4297,7451,58,1,3725,0,False,-,False,-,False,-,False,-,False,-,False,-,False,-,True,307.2,False,-,46.1,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,47.1,99.0,104.5,44.4,99.0,104.5,45.1,99.0,104.5,46.7,99.0,104.5,46.8,-,-,3000,4000,4976,1904,9514,5170,32760,32760,4968,784,3894,1406,32760,32760,4976,440,2189,1359,quiet,cont,close_loop,56,1157,133032,249180
16:00:16,15W,True,1510.4,11,True,1510.4,12,True,1510.4,5,True,1510.4,21,True,729.6,4,True,729.6,1,624.75,99,2133.0,36,4297,7451,58,1,3725,0,False,-,False,-,False,-,False,-,False,-,False,-,False,-,True,307.2,False,-,46.1,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,47.1,99.0,104.5,44.5,99.0,104.5,45.2,99.0,104.5,46.7,99.0,104.5,47.1,-,-,3000,4000,4984,1896,9449,5183,32760,32760,4968,768,3775,1413,32760,32760,4976,440,2189,1361,quiet,cont,close_loop,56,1158,133032,249180
16:00:17,15W,True,1510.4,9,True,1510.4,15,True,1510.4,6,True,1510.4,19,True,729.6,4,True,729.6,1,624.75,98,2133.0,36,4297,7451,58,1,3725,0,False,-,False,-,False,-,False,-,False,-,False,-,False,-,True,307.2,False,-,46.1,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,47.5,99.0,104.5,44.6,99.0,104.5,45.3,99.0,104.5,47.0,99.0,104.5,47.5,-,-,3000,4000,4984,1888,9409,5195,32760,32760,4968,760,3775,1419,32760,32760,4984,440,2192,1363,quiet,cont,close_loop,56,1157,133032,249180
16:00:18,15W,True,1510.4,19,True,1510.4,10,True,1510.4,14,True,1510.4,5,True,729.6,3,True,729.6,1,624.75,93,2133.0,36,4297,7451,58,1,3725,0,False,-,False,-,False,-,False,-,False,-,False,-,False,-,True,307.2,False,-,46.3,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,47.2,99.0,104.5,44.6,99.0,104.5,45.2,99.0,104.5,46.9,99.0,104.5,47.2,-,-,3000,4000,4984,1872,9330,5207,32760,32760,4968,752,3735,1426,32760,32760,4984,432,2153,1366,quiet,cont,close_loop,56,1157,133032,249180
16:00:19,15W,True,1510.4,7,True,1510.4,15,True,1510.4,24,True,1510.4,4,True,729.6,1,True,729.6,3,624.75,99,2133.0,36,4298,7451,58,1,3725,0,False,-,False,-,False,-,False,-,False,-,False,-,False,-,True,307.2,False,-,46.4,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,-256000,99.0,104.5,47.8,99.0,104.5,44.7,99.0,104.5,45.6,99.0,104.5,47.0,99.0,104.5,47.8,-,-,3000,4000,4984,1896,9449,5219,32760,32760,4968,768,3815,1433,32760,32760,4984,440,2192,1368,quiet,cont,close_loop,56,1156,133032,249180
