0.2281971126794815,2024-06-12 20:20:36.431853
0.2820451557636261,2024-06-12 20:20:36.604754
0.35168904066085815,2024-06-12 20:20:36.639668
0.4374668598175049,2024-06-12 20:20:36.695402
0.5429703593254089,2024-06-12 20:20:36.760461
0.6721334457397461,2024-06-12 20:20:36.832585
0.8311771750450134,2024-06-12 20:20:36.896956
1.02541983127594,2024-06-12 20:20:36.960540
1.2592730522155762,2024-06-12 20:20:37.030242
1.5398054122924805,2024-06-12 20:20:37.100965
1.8804445266723633,2024-06-12 20:20:37.162196
2.2790653705596924,2024-06-12 20:20:37.228902
2.7423336505889893,2024-06-12 20:20:37.297077
3.2324893474578857,2024-06-12 20:20:37.385271
3.897347927093506,2024-06-12 20:20:37.430751
4.5834174156188965,2024-06-12 20:20:37.495304
5.316932678222656,2024-06-12 20:20:37.562982
6.081063747406006,2024-06-12 20:20:37.632899
6.9219970703125,2024-06-12 20:20:37.697451
7.75770902633667,2024-06-12 20:20:37.764102
8.563397407531738,2024-06-12 20:20:37.832368
9.321516990661621,2024-06-12 20:20:37.901655
10.147229194641113,2024-06-12 20:20:37.965291
10.829899787902832,2024-06-12 20:20:38.032778
11.469608306884766,2024-06-12 20:20:38.099364
12.16709041595459,2024-06-12 20:20:38.161554
12.580320358276367,2024-06-12 20:20:38.230235
13.074017524719238,2024-06-12 20:20:38.294716
13.379630088806152,2024-06-12 20:20:38.362487
13.48245620727539,2024-06-12 20:20:38.434384
13.935401916503906,2024-06-12 20:20:38.496489
9.826619148254395,2024-06-12 20:20:38.718266
11.659153938293457,2024-06-12 20:20:38.740056
13.488285064697266,2024-06-12 20:20:38.767662
13.904603958129883,2024-06-12 20:20:38.830709
14.179306030273438,2024-06-12 20:20:38.895663
14.241267204284668,2024-06-12 20:20:38.964662
14.313276290893555,2024-06-12 20:20:39.033110
14.39038372039795,2024-06-12 20:20:39.101099
14.761601448059082,2024-06-12 20:20:39.161861
14.72462272644043,2024-06-12 20:20:39.230453
14.76868724822998,2024-06-12 20:20:39.297358
14.874439239501953,2024-06-12 20:20:39.362657
14.840046882629395,2024-06-12 20:20:39.430668
14.942342758178711,2024-06-12 20:20:39.495742
15.014930725097656,2024-06-12 20:20:39.561051
14.642829895019531,2024-06-12 20:20:39.636126
14.911459922790527,2024-06-12 20:20:39.698237
14.981310844421387,2024-06-12 20:20:39.763766
15.010114669799805,2024-06-12 20:20:39.829862
14.998581886291504,2024-06-12 20:20:39.896735
15.070396423339844,2024-06-12 20:20:39.961823
14.979111671447754,2024-06-12 20:20:40.030202
14.903473854064941,2024-06-12 20:20:40.098662
15.035754203796387,2024-06-12 20:20:40.162813
14.814770698547363,2024-06-12 20:20:40.234277
14.95099925994873,2024-06-12 20:20:40.298732
15.052331924438477,2024-06-12 20:20:40.363336
